IM,NM,DR,RG,CM,TL,AT,Horario
7023,FARMACIA MUNICIPAL ALTO HOSPICIO,los alamos 3056,1,11,+56572583455,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4957,FARMACIA MUNICIPAL ARICA SECTRO CENTRO,18 de septiembre 453,15,1,+5691452926,0,"{'semana': 'Lunes - Jueves: 08:30 a 17:30 hrs.<br>Viernes: 08:30 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 16:30 hrs.<br>', 'turno': ''}"
4699,FARMACIA MUNICIPAL COLTAUCO,republica de chile 451,6,86,+562451713,0,"{'semana': 'Lunes - Viernes: 08:00 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 16:30 hrs.<br>', 'turno': ''}"
5028,FARMACIA MUNICIPAL DE CARTAGENA,"casanova 210, cartagena",5,73,+56352200719,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
4705,FARMACIA MUNICIPAL DE CONCHALI,"independencia 5663, conchali",13,298,,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 y 14:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 y 14:00 a 16:00 hrs.<br>', 'turno': ''}"
4698,FARMACIA MUNICIPAL DE OVALLE,ariztía poniente 7,4,40,+562661102,0,"{'semana': 'Lunes - Jueves: 08:30 a 17:30 hrs.<br>Viernes: 08:30 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 16:30 hrs.<br>', 'turno': ''}"
5769,FARMACIA MUNICIPAL DE TENO,sotomayor nº270,7,136,+562552800,0,"{'semana': 'Lunes: 09:00 a 13:00 hrs.<br>Miércoles: 09:00 a 13:00 hrs.<br>Viernes: 09:00 a 12:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 12:00 hrs.<br>', 'turno': ''}"
4681,FARMACIA MUNICIPAL DR. EDUARDO VALENZUELA,"salinas nº1201, local uno, san felipe, chile",5,77,+56342381104,0,"{'semana': 'Martes: 09:00 a 18:00 hrs.<br>Jueves: 09:00 a 18:00 hrs.<br>Viernes: 13:00 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 13:00 a 17:00 hrs.<br>', 'turno': ''}"
5345,FARMACIA MUNICIPAL EL BELLOTO,"freire 917, belloto",5,50,+563140400,0,"{'semana': 'Lunes - Jueves: 09:00 a 18:00 hrs.<br>Viernes: 09:00 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:00 hrs.<br>', 'turno': ''}"
4750,FARMACIA MUNICIPAL EL QUISCO,"carrera pinto 70 comuna ,el quisco,chile",5,74,+56352474348,0,"{'semana': 'Lunes - Jueves: 09:00 a 14:00 y 15:00 a 17:00 hrs.<br>Viernes: 09:00 a 14:00 y 15:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:00 a 16:00 hrs.<br>', 'turno': ''}"
6315,FARMACIA MUNICIPAL EL TABO,nicolás esquina sara,5,75,,1,"{'semana': 'Lunes - Viernes: 08:30 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 14:00 hrs.<br>', 'turno': ''}"
6267,FARMACIA MUNICIPAL MARIO HENRíQUEZ LILLO,avenida isidoro dubournais 4120,5,74,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
4730,FARMACIA MUNICIPAL QUILPUE-BELLOTO,baquedano 960,5,50,+563140406,0,"{'semana': 'Lunes - Jueves: 09:00 a 18:00 hrs.<br>Viernes: 09:00 a 17:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:00 hrs.<br>', 'turno': ''}"
6268,FARMACIA MUNICIPAL SAN ANTONIO,ramón barros luco 1881,5,71,,0,"{'semana': 'Lunes - Jueves: 08:00 a 14:00 y 15:00 a 17:00 hrs.<br>Viernes: 08:00 a 14:00 y 15:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 14:00 y 15:00 a 16:00 hrs.<br>', 'turno': ''}"
5286,FARMACIA MUNICIPAL SANTO  REMEDIO,"av. artuto phillips 325 local 1, santo domingo",5,76,+56352440343,0,"{'semana': 'Lunes - Viernes: 08:30 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 17:00 hrs.<br>', 'turno': ''}"
4995,FARMACIA POPULAR,lautaro 746,4,38,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
8200,FARMACIA POPULAR ALCALDE CARLOS IRIBARREN AHUMADA,ojancos 24,3,23,+56522329009,0,"{'semana': 'Lunes - Jueves: 09:00 a 16:00 hrs.<br>Viernes: 09:00 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 15:00 hrs.<br>', 'turno': ''}"
4833,FARMACIA POPULAR CABILDO,"lautaro s/n, cabildo",5,60,+56332762100,0,"{'semana': 'Lunes - Viernes: 08:30 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 15:00 hrs.<br>', 'turno': ''}"
4629,FARMACIA POPULAR COMUNITARIA,diego portales nº4 rauco,7,133,,0,"{'semana': 'Lunes - Viernes: 10:40 a 14:52 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:40 a 14:52 hrs.<br>', 'turno': ''}"
4632,FARMACIA POPULAR COMUNITARIA,estado 279 curico,7,129,+569964927642,0,"{'semana': 'Lunes - Viernes: 08:30 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 14:00 hrs.<br>', 'turno': ''}"
4704,FARMACIA POPULAR DE BUIN CONCEJAL RAMÓN CALDERÓN HORMAZÁBAL,"carlos condell 334, buin",13,334,,0,"{'semana': 'Lunes - Martes: 09:00 a 13:00 y 14:00 a 17:00 hrs.<br>Miércoles: 09:00 a 13:00 y 14:00 a 20:00 hrs.<br>Jueves: 09:00 a 13:00 y 14:00 a 17:00 hrs.<br>Viernes: 09:00 a 13:00 y 14:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 y 14:00 a 16:00 hrs.<br>', 'turno': ''}"
4999,FARMACIA POPULAR DE CERRILLOS,piloto lazo 120,13,296,,0,"{'semana': 'Lunes - Viernes: 08:30 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 14:00 hrs.<br>', 'turno': ''}"
4778,FARMACIA POPULAR DE HUALAÑÉ,avenidad libertad nº90,7,130,+562544767,0,"{'semana': 'Lunes - Viernes: 08:30 a 12:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 12:30 hrs.<br>', 'turno': ''}"
5159,FARMACIA POPULAR DE LICANTÉN,juan esteban montero nº25,7,131,+56966781839,0,"{'semana': 'Miércoles: 08:30 a 14:00 hrs.<br>Jueves: 15:30 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4777,FARMACIA POPULAR DE PENCAHUE,calle julio zacarías meza s/n esq. hernando bravo de villalba pencahue,7,122,+5602235800,0,"{'semana': 'Martes: 09:00 a 13:00 hrs.<br>Jueves: 09:00 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
5673,FARMACIA POPULAR DE PLACERES,irene morales 615,5,45,+56229843807,1,"{'semana': 'Lunes: 09:00 a 15:00 hrs.<br>Miércoles: 09:00 a 15:00 hrs.<br>Viernes: 09:00 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 15:00 hrs.<br>', 'turno': ''}"
6008,FARMACIA POPULAR DE PLACILLA DE PEÑUELAS,av. obispo valdez subrcaseaux 1421 lc 11,5,45,+562600186,1,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 14:00 hrs.<br>', 'turno': ''}"
4701,FARMACIA POPULAR DE REQUINOA,"calle comercio 121, requinoa",6,98,,0,"{'semana': 'Lunes - Viernes: 08:30 a 12:30 y 14:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 12:30 y 14:00 a 16:00 hrs.<br>', 'turno': ''}"
7264,FARMACIA POPULAR EL COBRE,pasaje julio aguilera 740,4,37,+562540088,0,"{'semana': 'Lunes: 08:30 a 13:00 hrs.<br>Martes: 08:00 a 13:00 hrs.<br>Miércoles - Jueves: 08:30 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4768,FARMACIA POPULAR LA LIGUA,"portales 555, la ligua",5,59,+56332342111,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
5433,FARMACIA POPULAR LAGUNA VERDE,"villa el eden bajo, laguna verde",5,45,+562348002,0,"{'semana': 'Lunes: 15:00 a 19:00 hrs.<br>Miércoles: 15:00 a 19:00 hrs.<br>Jueves: 10:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
7778,FARMACIA POPULAR LLAY-LLAY,agustin edwards 122,5,79,+56342-379194,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4841,FARMACIA POPULAR LOS ANDES,"esmeralda 562, los andes",5,55,+56342507750,0,"{'semana': 'Lunes - Jueves: 08:30 a 13:30 y 15:15 a 17:00 hrs.<br>Viernes: 08:30 a 13:30 y 15:15 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 13:30 y 15:15 a 16:00 hrs.<br>', 'turno': ''}"
9072,FARMACIA POPULAR MONTE PATRIA,balmaceda ,4,42,+56532354800,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4894,FARMACIA POPULAR PEUMO,calle carmen nº 33. peumo,6,94,,0,"{'semana': 'Lunes - Jueves: 09:00 a 14:00 y 15:00 a 18:00 hrs.<br>Viernes: 09:00 a 14:00 y 15:00 a 17:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:00 a 17:00 hrs.<br>', 'turno': ''}"
5836,FARMACIA POPULAR PICHILEMU,avenida ortuzar 472,6,100,,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 hrs.<br>', 'turno': ''}"
4844,FARMACIA POPULAR PUTAENDO,"camus 130, putaendo",5,81,+56342501005,0,"{'semana': 'Lunes: 09:00 a 13:00 hrs.<br>Miércoles: 14:00 a 17:00 hrs.<br>Viernes: 09:00 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 hrs.<br>', 'turno': ''}"
6375,FARMACIA POPULAR VALLE HERMOSO,calle esmeralda s/nº,5,59,+56332716635,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
4946,FARMACIA SOLIDARIA,merced 727,13,337,,1,"{'semana': 'Lunes - Jueves: 09:00 a 13:00 y 14:30 a 17:30 hrs.<br>Viernes: 09:00 a 13:00 y 14:30 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 y 14:30 a 16:30 hrs.<br>', 'turno': ''}"
5593,FARMACIA SOLIDARIA PICHIDEGUA,chorrillos 46,6,95,,0,"{'semana': 'Lunes: 08:15 a 13:15 hrs.<br>Miércoles: 08:15 a 13:15 hrs.<br>Viernes: 08:15 a 13:15 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:15 a 13:15 hrs.<br>', 'turno': ''}"
4702,FARMACIA TU SANTA CRUZ,"plaza de armas 242, santa cruz",6,115,+56722978896,0,"{'semana': 'Lunes - Jueves: 08:30 a 13:00 y 14:00 a 16:00 hrs.<br>Viernes: 08:30 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 13:00 hrs.<br>', 'turno': ''}"
5295,FCIA POPULAR MARCHIHUE,libertad 443,6,103,,0,"{'semana': 'Sábado: 09:00 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4896,FCIA POPULAR SAN VICENTE,arturo prat nº 921,6,99,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
4926,LA BOTICA,general ordoñez 176 a,13,313,,0,"{'semana': 'Lunes - Viernes: 09:00 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 16:30 hrs.<br>', 'turno': ''}"
5310,LO BARNECHEA FARMACIA,avenida el rodeo 13533,13,309,,0,"{'semana': 'Lunes - Viernes: 08:30 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 14:00 hrs.<br>', 'turno': ''}"
4932,MUNICIPAL DE LA CISTERNA,pedro aguirre cerda 0161,13,303,,0,"{'semana': 'Lunes - Jueves: 08:00 a 17:30 hrs.<br>Viernes: 08:00 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 16:30 hrs.<br>', 'turno': ''}"
7763,MUNICIPAL DE PUDAHUEL,los ediles n° 775,13,318,,0,"{'semana': 'Lunes - Jueves: 09:00 a 17:00 hrs.<br>Viernes: 09:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 16:00 hrs.<br>', 'turno': ''}"
4931,MUNICIPAL DE PUDAHUEL,avenida san pablo 8444,13,318,,0,"{'semana': 'Lunes: 09:00 a 14:00 hrs.<br>Miércoles: 09:00 a 14:00 hrs.<br>Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
4924,MUNICIPAL DR. CARLOS LORCA TOBAR,avenida independencia 753,13,302,,1,"{'semana': 'Lunes - Jueves: 10:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4943,MUNICIPAL PEÑAFLOR,ernesto prado tagle 93,13,346,,1,"{'semana': 'Lunes - Jueves: 08:30 a 17:30 hrs.<br>Viernes: 08:30 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 16:30 hrs.<br>', 'turno': ''}"
4928,MUNICIPAL SOLIDARIA DE QUILICURA,covadonga 520,13,319,,1,"{'semana': 'Lunes - Jueves: 08:00 a 13:00 y 14:00 a 17:30 hrs.<br>Viernes: 08:00 a 13:00 y 14:00 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 13:00 y 14:00 a 16:30 hrs.<br>', 'turno': ''}"
7134,POPULAR ACHIFARP,los leones 2713,13,317,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4917,POPULAR COMUNA SAN RAMóN,avenida ossa 1771,13,325,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
7601,POPULAR DE PUDAHUEL SUR,puerto arturo n° 8261,13,318,,0,"{'semana': 'Lunes - Jueves: 09:00 a 17:00 hrs.<br>Viernes: 09:00 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 hrs.<br>', 'turno': ''}"
4921,POPULAR DE SAN JOAQUIN,rivas 692 a-b,13,323,,1,"{'semana': 'Lunes - Jueves: 08:30 a 16:00 hrs.<br>Viernes: 08:30 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 15:00 hrs.<br>', 'turno': ''}"
4933,POPULAR DR. JUAN CARLOS CONCHA GUTIÉRREZ,clotario blest 6021,13,315,,1,"{'semana': 'Lunes - Viernes: 08:00 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 13:00 hrs.<br>', 'turno': ''}"
4706,POPULAR LA PINCOYA,"recoleta 5640, huechuraba",13,301,,0,"{'semana': 'Lunes - Jueves: 08:30 a 17:30 hrs.<br>Viernes: 08:30 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 16:30 hrs.<br>', 'turno': ''}"
6151,POPULAR LA PINCOYA,pedro fontova 7824,13,301,,0,"{'semana': 'Lunes - Jueves: 08:30 a 17:30 hrs.<br>Viernes: 08:30 a 16:30 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 16:30 hrs.<br>', 'turno': ''}"
4916,POPULAR RECOLETA RICARDO SILVA SOTO,avenida recoleta 2774,13,321,,0,"{'semana': 'Lunes - Jueves: 08:30 a 13:45 y 15:00 a 17:30 hrs.<br>Viernes: 08:30 a 13:45 y 15:00 a 16:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 13:45 y 15:00 a 16:30 hrs.<br>', 'turno': ''}"
7314,POPULAR SAN JOAQUÍN SUR,pasaje huara n°5371,13,323,,0,"{'semana': 'Lunes - Jueves: 08:30 a 16:00 hrs.<br>Viernes: 08:30 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 15:00 hrs.<br>', 'turno': ''}"
4771,POPULAR VALPARAíSO,"molina 468, valparaiso",5,45,+56322251013,1,"{'semana': 'Lunes - Jueves: 09:00 a 19:00 hrs.<br>Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
4919,SOLIDARIA DE PROVIDENCIA,avenida salvador 1029,13,317,,0,"{'semana': 'Lunes - Viernes: 08:00 a 13:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 13:00 hrs.<br>', 'turno': ''}"
4920,SOLIDARIA POPULAR DE PUENTE ALTO,balmaceda 265,13,327,,0,"{'semana': 'Lunes: 09:00 a 14:00 y 15:00 a 18:00 hrs.<br>Martes: 09:00 a 14:00 y 15:00 a 22:00 hrs.<br>Miércoles - Viernes: 09:00 a 14:00 y 15:00 a 18:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:00 a 18:00 hrs.<br>', 'turno': ''}"
6082,SRA. FELICINDA,21 de mayo 439,13,338,,0,"{'semana': 'Martes: 10:00 a 15:00 hrs.<br>Jueves: 10:00 a 16:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4918,TALA FARMACIA,enrique alcalde 966,13,342,,0,"{'semana': 'Lunes: 09:00 a 14:00 hrs.<br>Miércoles: 09:00 a 14:00 hrs.<br>Viernes: 09:00 a 14:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
4938,VITABOTICA,avenida padre hurtado n°1873,13,326,,0,"{'semana': 'Lunes: 09:00 a 14:00 hrs.<br>Martes: 09:00 a 14:00 y 15:00 a 17:00 hrs.<br>Miércoles: 09:00 a 14:00 hrs.<br>Jueves: 09:00 a 14:00 y 15:00 a 17:00 hrs.<br>Viernes: 09:00 a 14:00 hrs.<br>Sábado: 09:00 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
339,FARMACIA MÓVIL ITINERANTE CRUZ VERDE,vicuña mackena s/n,1,8,+56570966459,0,"{'semana': 'Martes: 11:00 a 15:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
340,FARMACIA MÓVIL ITINERANTE CRUZ VERDE,teniente pedro gonzalez s/n,1,7,+56570966459,0,"{'semana': 'Lunes: 09:30 a 13:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
6726,SOLIDARIA MOVIL,josé francisco vergara 450,13,319,,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 hrs.<br>', 'turno': ''}"
7621,TU FARMACIA MOVIL,guanaqueros s/n reten carabineros,4,31,+5696341048,0,"{'semana': 'Martes: 10:00 a 14:00 y 15:00 a 17:30 hrs.<br>Miércoles: 00:00 a 14:00 y 15:00 a 17:30 hrs.<br>Jueves - Sábado: 10:00 a 14:00 y 15:00 a 17:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 15:00 a 17:30 hrs.<br>', 'turno': ''}"
3709, CRUZ VERDE,"manuel rodríguez 232-c, nancagua",6,110,+5672722858408 - 722858955,0,"{'semana': 'Lunes - Sábado: 08:30 a 21:00 hrs.<br>Domingo: 10:00 a 14:00 hrs.<br>Festivos: 10:00 a 14:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:00 hrs.<br>', 'turno': ''}"
3123, FARMACIA LA BOTIKA,maipu n° 421,3,21,+56522215236,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:30 hrs.<br>Sábado: 10:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
6628,1000 FARMACOS,"arturo prat 499 b, huepil",8,176,+569949230071,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
5263,24 HORAS,chacabuco 410,15,1,+5654133074,0,"{'semana': 'Lunes - Viernes: 08:00 a 23:00 hrs.<br>Sábado - Domingo: 09:00 a 23:00 hrs.<br>Festivos: 09:00 a 23:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 23:00 hrs.<br>', 'turno': ''}"
9239,24 HORAS,18 de septiembre 1061,15,1,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6013,24 HORAS,21 de mayo 497,15,1,+562252778,0,"{'semana': 'Lunes - Domingo: 00:00 a 24:00 hrs.<br>Festivos: 00:00 a 24:00 hrs.<br>', 'dia': 'Viernes: 00:00 a 24:00 hrs.<br>', 'turno': ''}"
4427,6 DE MAYO,general bernardino parada 728,13,306,+560286810421,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
8011,AB FARMA,"angel parra n° 395, chillán viejo",16,184,+569856286351,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
6516,ABARCA,"independencia n° 5307, local b",13,298,,0,"{'semana': 'Lunes - Viernes: 11:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 11:00 a 20:00 hrs.<br>', 'turno': ''}"
6675,ACEVEDO,"exequiel fernandez 175, local 6",13,314,,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
7195,AGUIRRE,avenida irarrazaval n° 1546,13,314,,1,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7831,AGUSTIN,salomon sack 620,13,302,,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6188,AHORRO,av. marga marga 1505,5,50,+56940053836,0,"{'semana': 'Lunes - Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 16:00 hrs.<br>', 'turno': ''}"
4221,AHORRO MAS,uruguay 1699,13,325,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
1396,AHORROFARMA,21 de mayo  4075. local 2 interior superbodega acuenta,13,346,+560228127346,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 y 15:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:00 a 21:30 hrs.<br>', 'turno': ''}"
7067,AHORROFARMA,"avenida libertador n° 453, local 1, interior supermercado súper bodega acuenta el monte",13,343,,0,"{'semana': 'Lunes - Sábado: 09:30 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 20:00 hrs.<br>', 'turno': ''}"
952,AHUMADA,av. americo vespucio 7310. interior montserrat,13,304,+560226313252,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3595,AHUMADA,"los alamos 580, sindempart",4,31,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
