IM,NM,DR,RG,CM,TL,AT,Horario
5199,FARMACIA AHUMADA,av. perez zujovic n°5470,2,12,+56977757349,1,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
3772,FARMACIA AHUMADA,german riesco n° 698,6,99,+560226313294,1,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 19:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3810,FARMACIA AHUMADA,avenida san juan n°133 locales b y c,6,90,+5626313535,1,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4476,FARMACIA AHUMADA,av. jorge alessandri 3177. l 6 boulevard,8,155,+56410226313678,1,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3337,FARMACIA AHUMADA ,errazuriz 1358,10,263,+560226313375,1,"{'semana': 'Lunes - Domingo: 08:30 a 22:30 hrs.<br>Festivos: 08:30 a 22:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
315,FARMACIA AHUMADA,tarapaca 599,1,5,+560226313267,0,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
4477,FARMACIA AHUMADA,av. pedro de valdivia 904,8,146,,1,"{'semana': 'Lunes - Viernes: 09:00 a 22:00 hrs.<br>Sábado: 10:00 a 22:00 hrs.<br>Domingo: 00:00 a 00:00 hrs.<br>Festivos: 00:00 a 00:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3116,FARMACIA AHUMADA ,guillermo buhler 1799,10,263,+566528176555,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3142,FARMACIA AHUMADA,o'higgins n° 561,3,21,+56232740394,1,"{'semana': 'Lunes: 09:30 a 21:00 hrs.<br>Martes: 09:30 a 23:00 hrs.<br>Miércoles - Viernes: 09:30 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: 11:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:30 a 21:00 hrs.<br>', 'turno': ''}"
3965,FARMACIA AHUMADA,el arenal n°411 local 1027,7,116,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3855,FARMACIA AHUMADA,victoria n° 501,7,126,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3901,FARMACIA AHUMADA,peña n° 724,7,129,,1,"{'semana': 'Lunes - Sábado: 09:00 a 22:30 hrs.<br>Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
3146,FARMACIA AHUMADA,arturo prat n° 1100,3,26,+5602232740395,1,"{'semana': 'Lunes - Sábado: 08:00 a 23:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 08:00 a 23:00 hrs.<br>', 'turno': ''}"
298,FARMACIA AHUMADA,vivar 723,1,5,+560226313111,1,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
3527,FARMACIA AHUMADA  L 340,ohiggins nº 412,9,214,+5626313116,1,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
3199,FARMACIA AHUMADA L-209,manuel montt 901,9,200,+5626313209,0,"{'semana': 'Lunes - Viernes: 08:00 a 23:00 hrs.<br>Sábado: 09:00 a 23:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 08:00 a 23:00 hrs.<br>', 'turno': ''}"
3507,FARMACIA AHUMADA L-320,av. alemania nº 0671 l.2086,9,200,+5626313908,1,"{'semana': 'Lunes - Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
3228,FARMACIA AHUMADA L-368,hochstetter n°890,9,200,+5626313543,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4345,FARMACIA AHUMADA L-448,av. gabriela mistral 02621 l.1,9,200,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4399,FARMACIA AHUMADA L-604,barros arana n°308 l.3,9,200,,1,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4346,FARMACIA AHUMADA L-622,los pablos n°1880,9,200,,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
9189,FARMACIA ALA ,avenida guillermo ulriksen 1637,4,30,+56961015246,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
5244,FARMACIA ALAMED,"avenida bernardo o'higgins 516, rancagua",6,83,,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:30 hrs.<br>Sábado: 10:00 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
5608,FARMACIA ALAMEDA,prieto nº941,7,117,+560944614529,0,"{'semana': 'Lunes - Viernes: 10:00 a 13:00 y 15:00 a 20:00 hrs.<br>Sábado: 09:00 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 13:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
9055,FARMACIA ALCACEUTICAL,manuel antonio matta 2858 iquique,1,5,+5656962371330,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
3612,FARMACIA ALEJANDRO RODRÍGUEZ,benavente 82,4,40,+56532625250,0,"{'semana': 'Lunes - Domingo: 08:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
4335,FARMACIA ALEMANA,avenida  españa nº 872,6,83,+5672722967698,0,"{'semana': 'Lunes - Sábado: 09:00 a 00:00 hrs.<br>Domingo: 10:00 a 00:00 hrs.<br>Festivos: 10:00 a 00:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 00:00 hrs.<br>', 'turno': ''}"
6396,FARMACIA ALEMANA,"avenida cachapoal 225, local 3",6,83,+56722967698,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: 11:00 a 20:00 hrs.<br>Festivos: 11:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
7922,FARMACIA ALEMANA,"pedro aguirre cerda 940, coya",6,90,+56995029501,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5287,FARMACIA ALEMANA,avenida einstein nº 509,6,83,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: 10:00 a 21:30 hrs.<br>Festivos: 10:00 a 21:30 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
9229,FARMACIA ALFA,colo colo 197,8,165,+56+56962193839,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
5964,FARMACIA ALGARROBO,"av. ramon perez opazo n° 2621, iquique",1,5,+5678249611,1,"{'semana': 'Lunes - Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
6870,FARMACIA ALI SPA,ester pizarro perez 1253,2,13,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6371,FARMACIA ALIAGA,avenida errazuriz 1479,6,115,+56971418250,0,"{'semana': 'Lunes - Miércoles: 09:00 a 13:30 y 15:00 a 20:00 hrs.<br>Jueves: 09:00 a 20:00 hrs.<br>Viernes: 09:00 a 13:30 y 15:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:30 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
7211,FARMACIA ALMA,"los almendros n°3185, local 1 (acceso por la pampa)",1,11,+5602229201858,1,"{'semana': 'Lunes - Viernes: 08:00 a 21:00 hrs.<br>Sábado: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
6081,FARMACIA ALMENDRA,"avenida duao nº058, santa teresita de colin",7,120,+56954055978,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 y 15:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
7240,FARMACIA ALOIS,murialdo 56,6,98,+56956086306,0,"{'semana': 'Lunes - Sábado: 09:00 a 13:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6413,FARMACIA ALOPATICA LA BOTIKA,"salvador allende n° 3432, oficina 101",1,5,+56572840214,0,"{'semana': 'Lunes - Viernes: 10:00 a 22:00 hrs.<br>Sábado: 11:00 a 22:00 hrs.<br>Domingo: Cerrado<br>Festivos: 11:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
6410,FARMACIA ALOPATICA NOVAVITA,barros arana n° 1643,1,5,+56572781395,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
6345,FARMACIA ALTO CACHAPOAL1,"ignacio carrera pinto 1240, local 3",6,95,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
7787,FARMACIA ALTO MIRADOR,avenida manuel montt torres 993-a,5,71,+56949575470,0,"{'semana': 'Lunes - Sábado: 09:30 a 14:30 y 17:00 a 21:00 hrs.<br>Domingo: 10:00 a 15:00 hrs.<br>Festivos: 10:00 a 15:00 hrs.<br>', 'dia': 'Lunes: 09:30 a 14:30 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
7307,FARMACIA AMATIST,chorrillos nº1351 san javier,7,143,+56223132197,1,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
6833,FARMACIA ANDALUÉ,av. el venado n° 620 l 3a-3,8,153,,1,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
6742,FARMACIA ANDES,5 norte nº3555 talca,7,116,+560988580710,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4879,FARMACIA ANDRADE,"av. padre alberto hurtado 277, villa galilea",8,165,+5663490130,0,"{'semana': 'Lunes - Viernes: 10:30 a 19:30 hrs.<br>Sábado: 10:30 a 15:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:30 a 19:30 hrs.<br>', 'turno': ''}"
6489,FARMACIA ANIBAL PINTO,anibal pinto n° 1828,8,146,,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:45 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 20:45 hrs.<br>', 'dia': 'Lunes: 10:00 a 20:45 hrs.<br>', 'turno': ''}"
3850,FARMACIA ANTONIO VARAS,antonio varas n° 505,7,126,,0,"{'semana': 'Lunes - Sábado: 09:00 a 13:00 y 16:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:00 y 16:00 a 22:00 hrs.<br>', 'turno': ''}"
7421,FARMACIA AQUAFARMA,ortiz de rozas nº 902,5,59,,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
3841,FARMACIA ARAGÓN,anibal pinto n° 602,7,141,,0,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6632,FARMACIA ARAGÓN Nº3,camino la viña nº4475 local 5 talca,7,116,+560712463853,0,"{'semana': 'Lunes - Viernes: 09:00 a 22:00 hrs.<br>Sábado - Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
319,FARMACIA ARAUCO,vivar 976,1,5,+56572419122,1,"{'semana': 'Lunes - Viernes: 09:30 a 19:30 hrs.<br>Sábado: 10:30 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
5999,FARMACIA ARAVAL,toscania n° 3467 local 2,8,157,,0,"{'semana': 'Lunes - Viernes: 10:00 a 13:00 y 15:00 a 19:00 hrs.<br>Sábado: 11:00 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 13:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
7771,FARMACIA ARBER,avenida argentina n° 603 local 3,5,45,+5644712065,0,"{'semana': 'Lunes - Miércoles: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Jueves: 10:00 a 20:00 hrs.<br>Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
6825,FARMACIA ARRAYAN,17 norte nº3675,7,116,+56951591409,0,"{'semana': 'Lunes - Viernes: 17:00 a 21:00 hrs.<br>Sábado: 11:00 a 21:00 hrs.<br>Domingo: 17:00 a 21:00 hrs.<br>Festivos: 17:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 17:00 a 21:00 hrs.<br>', 'turno': ''}"
8100,FARMACIA AURA,"manuel rodríguez n°807, local 821-a y 821-b",6,106,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
4834,FARMACIA AURORA,carvallo n° 307,3,22,+56522541721,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
6801,FARMACIA AVICENA,balmaceda nº584,7,126,+5687280290,1,"{'semana': 'Lunes - Sábado: 11:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 11:00 a 19:00 hrs.<br>', 'turno': ''}"
7175,FARMACIA BARATITA,merced nº239 local 103,7,129,+56752342082,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
5480,FARMACIA BARRIO SALUD,o´higgins 825 local 14,8,146,+5611111111,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
5432,FARMACIA BARRIO SALUD,rengo 524,8,146,+5611111111,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6805,FARMACIA BARRIO SALUD,barros arana n° 541,8,146,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:30 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7339,FARMACIA BARRIO SALUD,anibal pinto n° 598,8,146,+561111111,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 09:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
7824,FARMACIA BARRIO SALUD,av. colon n°352,8,155,,0,"{'semana': 'Lunes - Viernes: 09:30 a 18:30 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 18:30 hrs.<br>', 'turno': ''}"
4620,FARMACIA BARRIO SALUD,ignacio serrano 917,8,156,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 09:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7880,FARMACIA BARRIO SALUD,barros arana 741 local 1,8,146,+561111111,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
4491,FARMACIA BARUCH,baquedano n°909,2,12,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
3361,FARMACIA BELLO,avenida la tirana 3745 local 19,1,5,+562383585,0,"{'semana': 'Lunes - Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
6881,FARMACIA BELMONTE,manuel montt nº568-b,7,129,+56968550049,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
3898,FARMACIA BELMONTE,avenida. rauquen n° 2229 curicó,7,129,+560952188070,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 15:00 a 20:00 hrs.<br>Sábado: 10:00 a 00:00 y 15:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
4495,FARMACIA BICENTENARIO,av. oscar bonilla nº 9204,2,12,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
5346,FARMACIA BICENTENARIO,20 norte nº3095 talca,7,116,+560967260802,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:00 y 15:00 a 20:00 hrs.<br>Sábado: 09:00 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
6071,FARMACIA BICENTENARIO II,huamachuco n°9594,2,12,+5655224196726,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 11:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
8051,FARMACIA BICENTENARIO III,avda ricaventura 11710,2,12,+5655 335 2750,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6083,FARMACIA BICHARA,brasil 1033,6,83,+56968376721,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 19:15 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
9027,Farmacia Bienestar,"freire 115, local 3",8,165,+56432352217,0,"{'semana': 'Lunes - Viernes: 09:00 a 23:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
7666,FARMACIA BIENESTAR,japon n°4281,1,11,+56936398160,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
7338,FARMACIA BIG FARMA,colon 351,8,155,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6698,FARMACIA BIG FARMA,anibal pinto n° 534,8,146,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6905,FARMACIA BIG FARMA,maipú n° 808,8,146,+561111111,0,"{'semana': 'Lunes - Viernes: 09:30 a 18:30 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>Festivos: 09:30 a 18:30 hrs.<br>', 'dia': 'Lunes: 09:30 a 18:30 hrs.<br>', 'turno': ''}"
7953,FARMACIA BIGFARMA,freire 532,8,146,+561111111,0,"{'semana': 'Lunes - Viernes: 09:30 a 18:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 18:30 hrs.<br>', 'turno': ''}"
8001,FARMACIA BIGFARMA,barros arana 741 local 8,8,146,+5611111111,0,"{'semana': 'Lunes - Viernes: 09:30 a 18:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 18:30 hrs.<br>', 'turno': ''}"
6350,FARMACIA BIOBIO,av. manuel rodriguez n° 1687,8,148,+56552764875,0,"{'semana': 'Lunes - Domingo: 09:00 a 19:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6796,FARMACIA BIOCUBA,aurelio manzano n° 531,8,146,,1,"{'semana': 'Lunes - Viernes: 09:30 a 18:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>Festivos: 09:30 a 18:30 hrs.<br>', 'dia': 'Lunes: 09:30 a 18:30 hrs.<br>', 'turno': ''}"
7234,FARMACIA BIOCUBA,general aldunate nº 719 local 103,9,200,,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>Festivos: 09:00 a 18:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
4126,FARMACIA BIOFARMA,"arturo prat nº116, local 3",7,129,+560463,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
4688,FARMACIA BIOFARMA,3 oriente nº1179 talca,7,116,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 15:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: 00:00 a 00:00 hrs.<br>Festivos: 00:00 a 00:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
5886,FARMACIA BIOFARMA LAGUNILLAS,juan antonio rios n° 3039 local 1,8,147,,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
7378,FARMACIA BIOPHARMA,"zegers n° 910, local 2 (acceso por amunátegui)",1,5,+562788563,0,"{'semana': 'Lunes - Sábado: 10:00 a 15:00 y 17:00 a 22:00 hrs.<br>Domingo: 11:00 a 15:00 y 17:00 a 21:00 hrs.<br>Festivos: 11:00 a 15:00 y 17:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 15:00 y 17:00 a 22:00 hrs.<br>', 'turno': ''}"
9266,FARMACIA BIOPHARMA,membrillar 50,6,83,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
9063,FARMACIA BLÜMEL ,carrera 1195,5,65,+56998278766,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: 10:00 a 15:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
