IM,NM,DR,RG,CM,TL,AT,Horario
4051,CRUZ VERDE,los toros 5441,13,327,+560228749336,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1334,CRUZ VERDE,irarrazaval 3612,13,314,+560222699067,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>Festivos: 09:00 a 21:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
4283,CRUZ VERDE,av. vicuña mackenna 420 l-6,5,53,+56322685085,0,"{'semana': 'Lunes - Domingo: 08:30 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
894,CRUZ VERDE,av. el parque 4023 local 113. strip center,13,301,+560227280315,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
5943,CRUZ VERDE,"avenida los presidentes n° 8950, centro médico peñalolén",13,316,,0,"{'semana': 'Lunes - Viernes: 08:30 a 20:30 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 20:30 hrs.<br>', 'turno': ''}"
1986,CRUZ VERDE,av. luis pasteur 5531,13,326,+560222190321,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
4327,CRUZ VERDE,alcalde fernando castillo velasco 8751. locles 1 y 2.,13,307,+560226944000,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
6954,CRUZ VERDE,"avenida apoquindo 3910, local 2",13,308,,0,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 09:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
1844,CRUZ VERDE,lira 49,13,295,+560226382325,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:30 hrs.<br>Sábado: 10:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
1371,CRUZ VERDE,jose joaquin prieto 5531,13,315,+560225246063,0,"{'semana': 'Lunes - Sábado: 08:30 a 23:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 23:00 hrs.<br>', 'turno': ''}"
782,CRUZ VERDE ,av. jose joaquin perez 7262,13,297,+560226495532,0,"{'semana': 'Lunes - Sábado: 10:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
6507,CRUZ VERDE,"eliodoro yañez n° 2616, local 114",13,317,,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 18:00 hrs.<br>', 'turno': ''}"
6987,CRUZ VERDE,agustinas n° 2082,13,295,+5656233398902,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:30 hrs.<br>Sábado: 10:00 a 18:30 hrs.<br>Domingo: 10:00 a 18:00 hrs.<br>Festivos: 10:00 a 18:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 18:30 hrs.<br>', 'turno': ''}"
1860,CRUZ VERDE,av.vicuña mackenna 699,13,295,+560226659945,0,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 09:30 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
225,CRUZ VERDE,av. ramon barros luco n° 105 loc. 10,5,71,+56352235038,0,"{'semana': 'Lunes - Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
1391,CRUZ VERDE ,alcalde luis araya cereceda 4341,13,346,+560228127930,0,"{'semana': 'Lunes - Domingo: 09:30 a 21:30 hrs.<br>Festivos: 09:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
1109,CRUZ VERDE,apoquindo 6005,13,308,+560222248041,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1410,CRUZ VERDE,av. sanchez fontecilla 12000. interior jumbo,13,316,+560222848003,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 22:30 hrs.<br>Festivos: 09:00 a 22:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
3577,CRUZ VERDE,cordovez 671,4,30,,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:30 hrs.<br>Sábado: 09:30 a 22:30 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
1574,CRUZ VERDE,santo domingo 67  locales 44-45. interior lider,13,327,+560224367750,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
1126,CRUZ VERDE,patagonia 19,13,308,+560222242997,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6098,CRUZ VERDE,aldunate 1499  y 1491,4,31,,0,"{'semana': 'Lunes - Viernes: 08:30 a 21:00 hrs.<br>Sábado: 09:30 a 21:00 hrs.<br>Domingo: 09:30 a 20:30 hrs.<br>Festivos: 09:30 a 20:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:00 hrs.<br>', 'turno': ''}"
1756,CRUZ VERDE,gran avenida jose miguel carrera 5731,13,324,+560222219698,0,"{'semana': 'Lunes - Viernes: 08:30 a 00:00 hrs.<br>Sábado: 08:30 a 23:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 00:00 hrs.<br>', 'turno': ''}"
100,CRUZ VERDE,j.m.carrera  n° 201,5,53,+56322620782,0,"{'semana': 'Lunes - Domingo: 08:30 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
102,CRUZ VERDE,angamos  n° 242 l- 1,5,53,+56322836951,0,"{'semana': 'Lunes - Sábado: 09:00 a 18:30 hrs.<br>Domingo: 10:00 a 18:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 18:30 hrs.<br>', 'turno': ''}"
4798,CRUZ VERDE,tarapaca 929,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
3324,CRUZ VERDE,los carrera nº 1504 local 1,5,50,+562917172,0,"{'semana': 'Lunes - Sábado: 08:30 a 20:00 hrs.<br>Domingo: 10:00 a 19:00 hrs.<br>Festivos: 10:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 20:00 hrs.<br>', 'turno': ''}"
1472,CRUZ VERDE,providencia 2699,13,317,+560222349418,0,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
1631,CRUZ VERDE,san pablo 4898. interior santa isabel,13,320,+560227731675,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
1028,CRUZ VERDE,santa rosa 13015. interior santa isabel,13,306,+560225363620,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
5925,CRUZ VERDE,"avenida pajaritos n° 1682, locales 1 y 2",13,313,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
1180,CRUZ VERDE,av. san pablo 6256,13,311,+560227757476,0,"{'semana': 'Lunes - Sábado: 09:30 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
154,CRUZ VERDE,av. pedro montt n° 2705,5,45,+56322214500,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:30 hrs.<br>Domingo: 09:00 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
1335,CRUZ VERDE,irarrazaval 4949,13,314,+560227586177,0,"{'semana': 'Lunes - Sábado: 08:00 a 22:00 hrs.<br>Domingo: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
895,CRUZ VERDE,av. pedro fontova 7789. l-4,13,301,+560227210528,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:30 hrs.<br>Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
6703,CRUZ VERDE,"americo vespucio 925, local 8, interior lider",13,314,,0,"{'semana': 'Lunes - Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
1649,CRUZ VERDE,recoleta 2299 a,13,321,+560226290050,0,"{'semana': 'Lunes - Viernes: 09:30 a 20:30 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 20:30 hrs.<br>', 'turno': ''}"
1826,CRUZ VERDE,10 de julio huamachuco 1625,13,295,+560226729038,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1987,CRUZ VERDE,av. nueva costanera 4177  local1,13,326,+560222634225,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado: 10:30 a 21:00 hrs.<br>Domingo: 11:00 a 21:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
6484,CRUZ VERDE,"gran avenida josé miguel carrera 8999, locales 6 y 7",13,303,,0,"{'semana': 'Lunes - Domingo: 08:00 a 22:00 hrs.<br>Festivos: 08:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
4328,CRUZ VERDE,avenida américo vespucio 1076. locales 14 y 15.,13,313,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
1845,CRUZ VERDE,marcoleta 377,13,295,+560226334337,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
931,CRUZ VERDE,americo vespucio  33    local 5  est.intermodal,13,303,+560225481014,0,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:30 a 22:00 hrs.<br>Festivos: 08:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
1862,CRUZ VERDE,paseo ahumada 3,13,295,+560226881228,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado: 10:00 a 21:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1235,CRUZ VERDE,5 de abril 81,13,313,+560225322898,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
227,CRUZ VERDE,av. el golf nº05,5,76,+56352442803,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:30 hrs.<br>Domingo: 09:00 a 18:30 hrs.<br>Festivos: 09:00 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
1110,CRUZ VERDE,av. apoquindo  7272,13,308,+560222128992,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
498,CRUZ VERDE ,av. diego portales 551 local 9,5,46,+5632226944000 anexo 50944,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:30 hrs.<br>Domingo: 09:00 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
1411,CRUZ VERDE,mar tirreno  5449  rotonda quilin,13,316,+560222713491,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: 10:00 a 21:30 hrs.<br>Festivos: 10:00 a 21:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
6592,CRUZ VERDE,camino carlos vial infante 25,13,328,,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
4465,CRUZ VERDE,avenida libertador bernardo o'higgins n° 3470,13,300,,0,"{'semana': 'Lunes - Domingo: 08:30 a 22:00 hrs.<br>Festivos: 08:30 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
3578,CRUZ VERDE ,"ruta 5, parcela 69, sector vega sur, local 1033, mall portal",4,30,,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:30 a 22:00 hrs.<br>Festivos: 08:30 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1127,CRUZ VERDE,av. presidente kennedy 5413. local 350. parque arauco,13,308,+560222190736,0,"{'semana': 'Lunes - Viernes: 09:00 a 22:30 hrs.<br>Sábado: 09:30 a 22:00 hrs.<br>Domingo: 11:00 a 22:00 hrs.<br>Festivos: 11:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
6099,CRUZ VERDE,isidora goyenechea 3103,13,308,,0,"{'semana': 'Lunes - Viernes: 08:30 a 21:30 hrs.<br>Sábado: 10:00 a 18:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
7850,CRUZ VERDE,"panamericana norte 16870, locales 02, 03, 04 y 05",13,331,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: 10:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
1758,CRUZ VERDE,gran avenida jose miguel carrera 5485,13,324,+560225227388,0,"{'semana': 'Lunes - Jueves: 08:00 a 22:00 hrs.<br>Viernes - Sábado: 08:00 a 22:30 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 22:30 hrs.<br>', 'turno': ''}"
103,CRUZ VERDE,alvares n° 314,5,53,+56322623883,0,"{'semana': 'Lunes - Domingo: 08:30 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
3995,CRUZ VERDE,av. portales 3698. local 1200,13,333,+560226944000,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
3624,CRUZ VERDE,"avda. el sauce 981, local 105, sindempart",4,31,+56512266891 - 932003261,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
1613,CRUZ VERDE,"avenida bernardo o’higgins n°581 local 03-04, mall arauco quilicura",13,319,+560226273330,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: 11:00 a 21:00 hrs.<br>Festivos: 11:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
6442,CRUZ VERDE,"américo vespucio 51, locales 124 y 125",13,313,,0,"{'semana': 'Lunes - Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
1474,CRUZ VERDE,ricardo lyon 62,13,317,+560222342256,0,"{'semana': 'Lunes - Viernes: 09:00 a 22:00 hrs.<br>Sábado: 09:30 a 21:30 hrs.<br>Domingo: 10:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1181,CRUZ VERDE,av. ecuador  5455-a,13,311,+560227764942,0,"{'semana': 'Lunes - Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
156,CRUZ VERDE,av. argentina n° 51 local n° 2003,5,45,+56322593663,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:00 hrs.<br>Domingo: 09:00 a 18:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:00 hrs.<br>', 'turno': ''}"
4824,CRUZ VERDE,"chicureo s/n sector piedra roja, strip center clinica las condes",13,330,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:30 hrs.<br>Sábado: 09:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
1336,CRUZ VERDE,irarrazaval 5696,13,314,+560222775963,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado: 09:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
348,CRUZ VERDE,diego portales 822,5,50,+562543555,0,"{'semana': 'Lunes - Sábado: 10:30 a 21:30 hrs.<br>Domingo: 11:00 a 21:00 hrs.<br>Festivos: 11:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 10:30 a 21:30 hrs.<br>', 'turno': ''}"
896,CRUZ VERDE,santa marta de huechuraba 7300,13,301,+560228700713,0,"{'semana': 'Lunes - Viernes: 09:30 a 21:30 hrs.<br>Sábado: 10:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 21:30 hrs.<br>', 'turno': ''}"
1650,CRUZ VERDE,av. recoleta 2746. strip center,13,321,+560226292210,0,"{'semana': 'Lunes - Viernes: 08:30 a 21:30 hrs.<br>Sábado: 09:30 a 21:00 hrs.<br>Domingo: 10:00 a 21:00 hrs.<br>Festivos: 10:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
1,CRUZ VERDE ,"ohiggins 195, local 1",5,64,+56332269467,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:30 hrs.<br>Domingo: 10:00 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
1828,CRUZ VERDE,almirante gotuzzo  92,13,295,+560226711195,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 20:30 hrs.<br>', 'turno': ''}"
1989,CRUZ VERDE,av. santa maria 7030  local 1,13,326,+560222421644,0,"{'semana': 'Lunes - Viernes: 09:00 a 23:00 hrs.<br>Sábado: 09:30 a 23:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
1514,CRUZ VERDE,aeropuerto c.a.m. benitez. local c-63,13,318,+560226901088,0,"{'semana': 'Lunes - Viernes: 06:30 a 22:00 hrs.<br>Sábado: 06:30 a 21:30 hrs.<br>Domingo: 07:00 a 22:00 hrs.<br>Festivos: 07:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 06:30 a 22:00 hrs.<br>', 'turno': ''}"
6729,CRUZ VERDE,"avenida presidente kennedy 5601, local l2-22",13,308,,0,"{'semana': 'Lunes - Domingo: 08:00 a 20:00 hrs.<br>Festivos: 08:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
8005,CRUZ VERDE,avda españa nº717 local 8-9,7,129,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
1846,CRUZ VERDE,matucana 775,13,295,+560226813268,0,"{'semana': 'Lunes: 08:30 a 21:30 hrs.<br>Martes: 09:00 a 20:00 hrs.<br>Miércoles - Viernes: 08:30 a 21:30 hrs.<br>Sábado: 09:30 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
932,CRUZ VERDE,gran avenida jose miguel carrera 6567,13,303,+560225212749,0,"{'semana': 'Lunes - Viernes: 08:00 a 22:00 hrs.<br>Sábado: 09:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 22:00 hrs.<br>', 'turno': ''}"
46,CRUZ VERDE,"av. los carrera nº 754, primer nivel mall paseo quilpué, local 100-102",5,50,+56322913124,0,"{'semana': 'Lunes - Domingo: 09:30 a 20:30 hrs.<br>Festivos: 09:30 a 20:30 hrs.<br>', 'dia': 'Viernes: 09:30 a 20:30 hrs.<br>', 'turno': ''}"
1863,CRUZ VERDE,paseo puente 598,13,295,+560226992577,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:00 hrs.<br>Sábado: 09:00 a 20:00 hrs.<br>Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
1237,CRUZ VERDE,alfredo silva carvallo 1401. interior montserrat,13,313,+560227811012,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:30 hrs.<br>Festivos: 09:00 a 22:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:30 hrs.<br>', 'turno': ''}"
9061,CRUZ VERDE,"paseo pie andino 4850, s-112",13,309,,0,"{'semana': 'Lunes - Viernes: 09:00 a 16:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 16:00 hrs.<br>', 'turno': ''}"
5329,CRUZ VERDE,"avenida calera de tango, parad. 4 1/2, local a-4",13,335,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
1111,CRUZ VERDE,camino el alba 11101  local  4,13,308,+560222144325,0,"{'semana': 'Lunes - Viernes: 08:30 a 00:00 hrs.<br>Sábado: 10:00 a 00:00 hrs.<br>Domingo: 10:00 a 23:00 hrs.<br>Festivos: 00:00 a 00:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 00:00 hrs.<br>', 'turno': ''}"
63,CRUZ VERDE,cabo ortiz n° 189,5,51,+56322931269,0,"{'semana': 'Lunes - Domingo: 08:30 a 18:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
1412,CRUZ VERDE,tobalaba 11201. tottus,13,316,+560222797627,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
817,CRUZ VERDE,cardenal jose maria caro 1771. interior santa isabel,13,298,+560226230404,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
3579,CRUZ VERDE,balmaceda 3464,4,30,,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>Festivos: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
969,CRUZ VERDE,enrique olivares 594,13,304,+560222826569,0,"{'semana': 'Lunes - Viernes: 09:30 a 22:00 hrs.<br>Sábado: 10:00 a 22:00 hrs.<br>Domingo: 10:30 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:30 a 22:00 hrs.<br>', 'turno': ''}"
1128,CRUZ VERDE,av. presidente kennedy 7915,13,308,+560222206110,0,"{'semana': 'Lunes - Viernes: 09:00 a 23:00 hrs.<br>Sábado: 09:30 a 22:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
6615,CRUZ VERDE,av. libertad 1191,5,53,+56226944000,0,"{'semana': 'Lunes - Domingo: 09:00 a 20:30 hrs.<br>Festivos: 09:00 a 20:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
1759,CRUZ VERDE,gran avenida jose miguel carrera 4501,13,324,+560225233147,0,"{'semana': 'Lunes - Viernes: 09:00 a 23:00 hrs.<br>Sábado - Domingo: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 23:00 hrs.<br>', 'turno': ''}"
104,CRUZ VERDE,avda. 1 norte nº 2901 l- 4054,5,53,+56322674406,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:00 hrs.<br>Domingo: 09:30 a 18:00 hrs.<br>', 'dia': 'Viernes: 08:30 a 18:00 hrs.<br>', 'turno': ''}"
